,店內開盒遊戲列表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
中文名稱,注音索引,英文名稱,語言版本,遊戲人數,放置櫃位,BGG玩家評分,BGG建議最佳人數,BGG遊戲時間(分鐘),BGG遊戲難度,BGG連結,所有人,店內熱門,定價,租金,分類,標籤1,標籤2,標籤3,貼紙,圖片,教學,出處,玩家模式,遊戲簡介
樹木園,ㄕ,Arboretum,中,2-4,F4,7.4,2,30,2.15,https://boardgamegeek.com/boardgame/140934/arboretum,烏嘎嘎,,,,小品,,,,綠色,,,,,
林中狐,ㄌ,The Fox in the Forest Duet,中,2,F5,7.2,2,30,1.58,https://boardgamegeek.com/boardgame/221965/fox-forest,烏嘎嘎,,,,雙人,,,,綠色,,,,,
林中狐 二重奏,ㄌ,The Fox in the Forest Duet,中,2,F5,7.1,2,30,1.69,https://boardgamegeek.com/boardgame/288169/fox-forest-duet,烏嘎嘎,,,,雙人,,,,綠色,,,,,
神探緝兇,ㄕ,Fugitive,中,2,F5,7.2,2,5-20,1.68,https://boardgamegeek.com/boardgame/197443/fugitive,烏嘎嘎,,650,100,雙人,,,,綠色,v,,,,
雲遊,ㄩ,Roam,中,2-4,,7.4,3,30-45,1.8,https://boardgamegeek.com/boardgame/267319/roam,烏嘎嘎,,,,策略,輕策,,,黃色,,,,,
終極鐵路,ㄓ,Ultimate Railroads,中,1-4,L1,8.4,N/A,90-120,3.38,https://boardgamegeek.com/boardgame/329591/ultimate-railroads,烏嘎嘎,,3390,350,策略,重策,,,紅色,v,,,超燒腦,
蒸汽,ㄓ,Steam,中,3-5,L5,7.6,4,90,3.46,https://boardgamegeek.com/boardgame/329591/ultimate-railroads,烏嘎嘎,,,,策略,重策,,,紅色,,,,超燒腦,
字字轉機─臉紅心跳,ㄗ,Anomia X,中,3-6,C4,6.9,5-6,30-60,1,https://boardgamegeek.com/boardgame/225062/anomia-x,烏嘎嘎,,,,小品,純純卡牌,反應,18禁,綠色,,https://youtu.be/Kn5K7gJhA-4?si=OBp5DO4flALRyZO5,勃根地桌遊,,
繪聲繪影,ㄏ,What's That Sound?,中,3-6,E4,6,N/A,15-20,1,https://boardgamegeek.com/boardgame/341136/whats-sound,烏嘎嘎,,490,50,小品,猜心,體感,,綠色,v,,,,
無間風雲─大全套,ㄨ,Good Cop Bad Cop with Expansion,中,4-8,L5,6.6,"6,8",10-20,1.26,https://boardgamegeek.com/boardgame/153064/good-cop-bad-cop,烏嘎嘎,,990,100,陣營,吹牛,心機,,綠色,v,https://youtu.be/cvO4W8VstQM?si=Oqb6jz13tjS7Urjx,逸馬的桌遊小教室,動腦,
世界上有兩種人,ㄕ,There are two kinds of people,中,4-10,C4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,派對,猜心,聯想,,綠色,,,,,
狂熱獨角獸,ㄎ,Unicorn Fever,中,2-6,,7.2,4,40,2.26,https://boardgamegeek.com/boardgame/245658/unicorn-fever,烏嘎嘎,,,,派對,運氣,手牌管理,,綠色,,,,,
誰是牛頭王 豪華版,ㄕ,Take 6! Deluxe,中,2-10,C4,6.9,5-6,45,1.2,https://boardgamegeek.com/boardgame/432/6-nimmt,烏嘎嘎,,,,派對,純純卡牌,,,綠色,,,,,
釀藥森林,ㄋ,Brew,中,2-4,L5,7.2,3,45-90,2.33,https://boardgamegeek.com/boardgame/332386/brew,烏嘎嘎,,1100,150,策略,輕策,成套收集,資源轉換,黃色,v,,,,
巫師之石,ㄨ,Witchstone,中,2-4,L5,7.7,3,60-90,2.71,https://boardgamegeek.com/boardgame/318560/witchstone,烏嘎嘎,,1590,200,策略,輕策,板塊拼放,地圖擴張,黃色,v,,,,
花磚物語4：花園宮殿,ㄏ,Azul: Queen's Garden,中,2-4,A4,7.6,2,45-60,2-89,https://boardgamegeek.com/boardgame/346965/azul-queens-garden,烏嘎嘎,,,,策略,中策,板塊拼放,,黃色,,https://youtu.be/yR_gbHgv6Jo?si=7oaO7UkUtszzwASE,逸馬的桌遊小教室,,
我要上太空,ㄨ,wild space,中,1-5,,7.3,1-3,15-40,2.13,https://boardgamegeek.com/boardgame/298371/wild-space,烏嘎嘎,,890,100,策略,輕策,手牌管理,成套收集,黃色,v,,,,
龍龍公園,ㄌ,Draftosaurus,中,2-5,L5,7.1,4,15,1.23,https://boardgamegeek.com/boardgame/264055/draftosaurus,烏嘎嘎,,750,100,策略,輕策,輪抽,,綠色,v,,,,
創世的七色棋,ㄔ,Etariya,中,2,G5,6.4,2,10-20,1.33,https://boardgamegeek.com/boardgame/369984/etariya,烏嘎嘎,,390,50,雙人,棋類,台灣國產,,綠色,v,,,,
洛可莫莫,ㄌ,Loco Momo,中,1-4,L5,6.5,2,20-30,1.18,https://boardgamegeek.com/boardgame/317299/loco-momo,烏嘎嘎,,780,100,小品,台灣國產,成套收集,,綠色,v,https://youtu.be/1up4N5fChAQ?si=jDH0tqRVB_gVW98c,逸馬的桌遊小教室,,
生命之火,ㄕ,Bonfire,中,1-4,E2,7.8,3,70-100,3.64,https://boardgamegeek.com/boardgame/304420/bonfire,烏嘎嘎,,2000,200,策略,重策,,,紅色,v,,,超燒腦,
美麗新世界,ㄇ,It's a Wonderful World,中,1-5,,7.8,4,30-60,2.3,https://boardgamegeek.com/boardgame/271324/its-wonderful-world,烏嘎嘎,,1500,150,策略,中策,,,黃色,v,,,,
呼拉大師,ㄏ,Hula-Hoo!,中,2-6,K6,6.7,3,10-20,1.5,https://boardgamegeek.com/boardgame/328859/hula-hoo,烏嘎嘎,,,,小品,純純卡牌,,,綠色,,https://youtu.be/H4yKOW4Xm8Y?si=1nOJGnZ1r9HMRmMg,勃根地桌遊,,
碧藍深處,ㄅ,Dive,中,1-4,L5,6.6,4,20-30,1.53,https://boardgamegeek.com/boardgame/304324/dive,烏嘎嘎,,1050,150,策略,輕策,體感,,綠色,v,,,,
未來造鎮,ㄨ,Neoville,中,2-4,K6,6.5,3,30-45,1.5,https://boardgamegeek.com/boardgame/340040/neoville,烏嘎嘎,,1050,150,策略,輕策,板塊拼放,,綠色,v,,,,
家族事業,ㄐ,Family Business,中,2-6,H4,6.1,5-6,30,1.32,https://boardgamegeek.com/boardgame/170/family-business,烏嘎嘎,,590,100,陣營,手牌管理,純卡牌,心機,綠色,v,,,,
寄情花語,ㄐ,Tussie Mussie,中,2-4,E4,7,2,20-30,1.11,https://boardgamegeek.com/boardgame/257614/tussie-mussie,烏嘎嘎,,,,小品,成套收集,純卡牌,,綠色,,,,,
降妖伏怪,ㄒ,Yokai Conquest,中,2-4,E4,6.7,3-4,15-35,1.63,https://boardgamegeek.com/boardgame/269146/ykai,烏嘎嘎,,290,50,小品,合作,純純卡牌,,綠色,v,,,,
俠盜羅賓雞,ㄒ,Chickwood Forest,中,2-5,G4,6.9,4-5,45,2,https://boardgamegeek.com/boardgame/234842/chickwood-forest,烏嘎嘎,,,,策略,輕策,,,黃色,v,,,,
獨家專輯,ㄉ,Disc Cover,中,3-8,C4,N/A,N/A,20,N/A,https://boardgamegeek.com/boardgame/366067/disc-cover,烏嘎嘎,,750,100,派對,聯想,猜心,,綠色,v,,,,
小小工廠,ㄒ,Little Factory,中,2-4,F4,6.4,2,20-40,2,https://boardgamegeek.com/boardgame/306300/little-factory,烏嘎嘎,,700,100,策略,輕策,資源轉換,引擎構築,黃色,v,,,,
雨林生機,ㄩ,Canopy,中,1-4,F5,7.5,2,30,2.06,https://boardgamegeek.com/boardgame/295607/canopy,烏嘎嘎,,790,100,策略,輕策,成套收集,純卡牌,黃色,v,,,,
卡斯卡迪亞之旅,ㄎ,Cascadia,中,1-4,A2,8,2-3,30-45,1.86,https://boardgamegeek.com/boardgame/295947/cascadia,烏嘎嘎,,,,策略,輕策,板塊拼放,成套收集,綠色,,,,,
羊駝山谷,ㄧ,Llamaland,中,2-4,F3,7.4,2,45,2.04,https://boardgamegeek.com/boardgame/330038/llamaland,烏嘎嘎,,1200,150,策略,輕策,成套收集,板塊拼放,綠色,v,,,,
關鍵物種：北美洲,ㄍ,Keystone: North America,中,1-4,A2,7.5,1-3,40-90,1.91,https://boardgamegeek.com/boardgame/329939/keystone-north-america,烏嘎嘎,,1650,200,策略,中策,純卡牌Combo,資源轉換,綠色,v,,,,
重裝上陣-榮譽之戰,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,策略,中策,,,紅色,,,,,
 重裝上陣-榮譽之戰 企業冠名戰隊包1擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,策略,中策,,,紅色,,,,,
重裝上陣-榮譽之戰 奪旗賽擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,策略,中策,,,紅色,,,,,
重裝上陣-榮譽之戰 轟隆鳴動擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,策略,中策,,,紅色,,,,,
瞄準！開砲！霹靂投石車,ㄇ,Catapult kingdoms,中,2,A2,7.3,2,20-30,1.14,https://boardgamegeek.com/boardgame/310789/catapult-feud,烏嘎嘎,,,,兒童,體感,,,紅色,,,,,
深谷酒館,ㄕ,The Taverns of Tiefenthal,中,2-4,L5,7.4,2-3,60,2.68,https://boardgamegeek.com/boardgame/269207/taverns-tiefenthal,烏嘎嘎,,1490,150,策略,中策,牌庫構築,,黃色,v,,,,
彈指網球,ㄊ,Set & Match,中,2-4,L5,7.4,2,15-30,1.15,https://boardgamegeek.com/boardgame/270847/set-match,烏嘎嘎,,690,100,小品,體感,,,綠色,v,,,,
卡內基,ㄎ,Carnegie,中,1-4,J1,8,3-4,120-180,3.8,https://boardgamegeek.com/boardgame/310873/carnegie,烏嘎嘎,,,,策略,重策,,,紅色,,,,,
傀儡魔像,ㄎ,Golem,中,1-4,J1,7.7,2-3,90-120,3.92,https://boardgamegeek.com/boardgame/298383/golem,烏嘎嘎,,,,策略,重策,工人擺放,引擎構築,紅色,,,,,
十二生肖,ㄕ,12 Chinese Zodiac,中,2-6,B5,N/A,N/A,20-40,1,https://boardgamegeek.com/boardgame/365441/12-chinese-zodiac,烏嘎嘎,v,,,小品,手牌管理,競速,,綠色,,,,,
希望樂園,ㄒ,Wishland,中,1-4,A2,7.3,3,60-90,2.67,https://boardgamegeek.com/boardgame/290618/wishland,烏嘎嘎,,,,策略,中策,成套收集,工人擺放,黃色,,,,,
森靈之道,ㄙ,Bitoku,中,1-4,A2,8,3,120,3.75,https://boardgamegeek.com/boardgame/323612/bitoku,烏嘎嘎,,2000,200,策略,中策,成套收集,卡牌Combo,紅色,v,,,,
月海礦場,ㄩ,Luna Maris,中,1-4,A2,8.3,4,30-120,3.59,https://boardgamegeek.com/boardgame/319392/luna-maris,烏嘎嘎,,1690,200,策略,中策,資源轉換,成套收集,紅色,v,,,,
蝕器紀元,ㄕ,Corrosion,中,1-4,A2,7.1,2,60-120,3.25,https://boardgamegeek.com/boardgame/344277/corrosion,烏嘎嘎,,1650,200,策略,中策,手牌管理,,紅色,v,,,,
墨西加,ㄇ,Mexica,中,2-4,K2,7.2,4,90,2.7,https://boardgamegeek.com/boardgame/2955/mexica,烏嘎嘎,,,,策略,中策,區域控制,板塊拼放,紅色,,,,,
蒂卡爾古城,ㄉ,Tikal,中,2-4,K2,7.3,4,90,2.79,https://boardgamegeek.com/boardgame/54/tikal,烏嘎嘎,,,,策略,中策,區域控制,工人擺放,紅色,,,,,
庫斯科,ㄎ,Cuzco,中,2-4,K2,7.5,4,90,2.57,https://boardgamegeek.com/boardgame/249411/cuzco,烏嘎嘎,,,,策略,中策,區域控制,板塊拼放,紅色,,,,,
糊塗動畫室,ㄏ,Chaotic Studio,中,3-6,F4,6.7,5-6,20,1,https://boardgamegeek.com/boardgame/365597/chaotic-studio,烏嘎嘎,,650,100,派對,畫畫,聯想,猜心,綠色,v,https://youtu.be/Q28Ajflt6OI?si=yscAn_fUOfF0kbqw,逸馬的桌遊小教室,,
左右難題,ㄗ,Left Right Dilemma,中,3-6,C4,6.1,5-6,25-30,1,https://boardgamegeek.com/boardgame/370235/left-right-dilemma,烏嘎嘎,,,,派對,猜心,聯想,,綠色,,,,,
魷魚遊戲,ㄧ,Squid Game,中,3-6,B4,N/A,N/A,45,2.25,https://boardgamegeek.com/boardgame/367512/squid-game,烏嘎嘎,,990,100,陣營,心機,,,綠色,v,,,,
大搜查！傳奇冒險 09,ㄉ,Unlock!: Legendary Adventures,中,1-6,L4,7.8,2,60,2.5,https://boardgamegeek.com/boardgame/330084/unlock-legendary-adventures,烏嘎嘎,,,,解謎,密室逃脫,合作,,綠色,,,,,
大搜查！鐵面人之謎,ㄉ,Unlock!: The Escape Room Game – In Pursuit of the Iron Mask,中,1-6,L4,6.6,"1,3",60,1,https://boardgamegeek.com/boardgame/303418/unlock-escape-room-game-pursuit-iron-mask,烏嘎嘎,,,,解謎,密室逃脫,合作,,綠色,,,,,
彩虹數列,ㄘ,TEN,中,1-5,F4,7.2,4,15-30,1.38,https://boardgamegeek.com/boardgame/335609/ten,烏嘎嘎,,,,小品,純卡牌,手牌管理,競標,綠色,,,,,
動物農場,ㄉ,Happy Farm,中,2-4,F4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,390,50,兒童,反應,,,綠色,v,,,,
速感機器人,ㄙ,Robots,中,2-6,E4,6.6,N/A,15,1,https://boardgamegeek.com/boardgame/296514/robots,烏嘎嘎,,390,50,小品,體感,,,綠色,v,,,,
漢堡堆堆,ㄏ,N/A,中,2-4,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,兒童,反應,純卡牌,,綠色,,,,,
漢堡得來速,ㄏ,Burger Asap,英,2-5,E4,6.8,N/A,15,N/A,https://boardgamegeek.com/boardgame/373778/burger-asap,烏嘎嘎,,390,50,兒童,反應,純卡牌,,綠色,v,,,,
爆炸貓-災難食譜,ㄅ,Exploding Kittens: Recipes for Disaster,中,2-5,B4,7.2,4-5,15,1,https://boardgamegeek.com/boardgame/343282/exploding-kittens-recipes-disaster,烏嘎嘎,,,,小品,運氣,心機,,綠色,,https://youtu.be/1Bkwyxm07JM?si=FtPs-gLki0uDkxgV,勃根地桌遊,,
數字大格鬥,ㄕ,Expanders,中,2-4,D5,5.3,4,20,1.5,https://boardgamegeek.com/boardgame/329125/expanders,烏嘎嘎,,,,小品,算數,,,綠色,,,,,
電梯前,ㄉ,In Front of the Elevators,中,2-4,J4,7,4,20,1.46,https://boardgamegeek.com/boardgame/278751/front-elevators,烏嘎嘎,,,,小品,心機,手牌管理,純卡牌,綠色,,,,,
客人到之前,ㄎ,Before the Guests Arrive,中,2-4,J4,6.6,3,15,2,https://boardgamegeek.com/boardgame/361211/guests-arrive,烏嘎嘎,,,,小品,純卡牌,成套收集,,綠色,,,,,
馭利交易者,ㄩ,World Exchangers,中,2-4,J5,6.8,4,20-40,2,https://boardgamegeek.com/boardgame/368307/world-exchangers,烏嘎嘎,,550,100,紙筆,金融,合約,,綠色,v,,,,
馭利分裂者,ㄩ,World Splitters,中,2-5,A4,6.4,4,45-75,3,https://boardgamegeek.com/boardgame/368308/world-splitters,烏嘎嘎,,1050,150,策略,中策,手牌管理,,綠色,v,,,,
裝置譯述家,ㄓ,I.A.,中,3-6,B4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,1490,150,派對,聯想,猜心,,綠色,v,,,,
蔻拉大冒險,ㄎ,CORA QUEST,中,2-4,H3,8.1,4,45-60,2.03,https://boardgamegeek.com/boardgame/318546/coraquest,烏嘎嘎,,1390,150,RPG,合作,,,綠色,v,,,,
忍者之夜,ㄖ,Night of the Ninja,中,4-11,H4,7.3,6,15-30,2.08,https://boardgamegeek.com/boardgame/306321/night-ninja,烏嘎嘎,v,,,陣營,心機,吹牛,輪抽,綠色,,https://youtu.be/ZDzADDMoPNI?si=i5Kd0H7p3owp8JWj,勃根地桌遊,,
藝妓之道,ㄧ,Geisha's Road,中,2,F5,7.1,2,20-30,2.5,https://boardgamegeek.com/boardgame/322339/hanamikoji-geishas-road,烏嘎嘎,,,,雙人,手牌管理,心機,純卡牌,綠色,,,,,
逃脫檔案：蛇藤林的孩子們,ㄊ,Escape Tales: Children Of Wyrmwoods,中,1-4,I5,7.3,2,450,2.56,https://boardgamegeek.com/boardgame/299800/escape-tales-children-wyrmwoods,烏嘎嘎,,1300,150,解謎,,,,綠色,v,,,,
星際探險隊：深海任務,ㄒ,The Crew: Mission Deep Sea,中,2-5,E4,8.3,4,20,2.01,https://boardgamegeek.com/boardgame/324856/crew-mission-deep-sea,烏嘎嘎,,590,100,小品,合作,吃墩,,綠色,v,,,,
天痕：部落決戰,ㄊ,Skytear: Horde,中,1-3,D1,7.4,1,30,2.6,https://boardgamegeek.com/boardgame/344789/skytear-horde,烏嘎嘎,,1100,150,雙人,,,,紅色,v,,,,
天下無雙 第一戰：傳奇之戰,ㄊ,天下無雙 第一戰：傳奇之戰,中,2-4,D1,7.9,2,20-40,1.92,https://boardgamegeek.com/boardgame/274637/unmatched-battle-legends-volume-one,烏嘎嘎,,1400,150,雙人,,,,紅色,v,,,,
瘟疫危機：魔獸世界-巫妖王之怒,ㄨ,Pandemic World of Warcraft: Wrath of The Lich King,中,1-5,A2,7.6,3,45-60,2.17,https://boardgamegeek.com/boardgame/342848/world-warcraft-wrath-lich-king,烏嘎嘎,,2100,250,策略,中策,合作,,黃色,v,,,,
瞎掰王,ㄒ,9upper瞎掰王,中,3-9,B4,6.8,6-7,9-19,1.33,https://boardgamegeek.com/boardgame/383053/9upper,烏嘎嘎,v,1080,150,派對,吹牛,說故事,,綠色,v,https://youtu.be/dOHL-QLW740?si=ZX0O2w0IPpoh5Z-P,勃根地桌遊,,
曼陀羅石,ㄇ,Mandala Stones,中,2-4,D1,7,2,30,1.83,https://boardgamegeek.com/boardgame/317504/mandala-stones,烏嘎嘎,,1380,150,策略,輕策,,,綠色,v,https://youtu.be/lfHfdXmYXrY?si=3bx0NNW-lHEQtnH6,逸馬的桌遊小教室,,
派遣小鎮,ㄆ,Townsfolk Wanted!,中,2-4,D1,7.9,4,30-60,2.5,https://boardgamegeek.com/boardgame/371932/townsfolk-wanted,烏嘎嘎,,1350,150,策略,中策,,,黃色,v,,,,
呼嘯山脈,ㄏ,Whistle Mountain,中,2-4,D1,7.7,4,60-90,2.99,https://boardgamegeek.com/boardgame/177478/iki,烏嘎嘎,,2000,200,策略,中策,,,紅色,v,,,,
江戶職人物語,ㄐ,Iki,中,2-4,D1,7.7,3,60-90,2.97,https://boardgamegeek.com/boardgame/301255/whistle-mountain,烏嘎嘎,,1190,150,策略,中策,資源轉換,,黃色,v,,,,
政變疑雲：擴充合集,ㄓ,Coup: Reformation,中,2-10,H4,7.3,6,15,1.59,https://boardgamegeek.com/boardgame/148931/coup-reformation,烏嘎嘎,,,,陣營,心機,吹牛,,綠色,,,,,
文明時代,ㄨ,Age of Civilization,中,1-4,F4,7.1,3,30-60,2.29,https://boardgamegeek.com/boardgame/264647/age-civilization,烏嘎嘎,,,,策略,輕策,工人擺放,資源轉換,綠色,,,,,
心流密碼,ㄒ,Cross Clues,中,2-6,C4,7.3,4,5-10,1.05,https://boardgamegeek.com/boardgame/300753/cross-clues,烏嘎嘎,,590,100,派對,聯想,猜心,,綠色,v,,,,
吸爆鬆餅,ㄒ,Muffin Time,中,2-6,C4,6.3,5,20-40,1.06,https://boardgamegeek.com/boardgame/286735/muffin-time,烏嘎嘎,v,990,100,派對,手牌管理,運氣,,綠色,v,https://youtu.be/LdUmaiHKXkk?si=ykTACUlNtBYXVNfQ,逸馬的桌遊小教室,,
抓包變色龍,ㄓ,The Chameleon,中,3-8,H4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,v,750,100,陣營,聯想,猜心,,綠色,v,,,動腦,
請上車：紐約&倫敦篇,ㄑ,Get On Board,中,2-5,J5,7,2-3,30,1.89,https://boardgamegeek.com/boardgame/347013/get-board-new-york-london,烏嘎嘎,,,,紙筆,,,,綠色,,,,,
王權暗戰,ㄨ,Hidden Leaders,中,2-6,H4,7,4,20-40,1.75,https://boardgamegeek.com/boardgame/320718/hidden-leaders,烏嘎嘎,,,,陣營,,,,綠色,,,,動腦,
飛塔巫師,ㄈ,The Wandering Towers,中,2-6,G4,7.3,4,30,1.7,https://boardgamegeek.com/boardgame/355483/die-wandelnden-turme,烏嘎嘎,v,1200,150,派對,心機,記憶,,綠色,v,,,輕鬆,
不要喚醒克蘇魯,ㄅ,Don't wake up Cthulhu,中,3-6,E4,5.8,N/A,5-30,2,https://boardgamegeek.com/boardgame/320135/dont-wake-cthulhu,烏嘎嘎,,490,50,小品,,,,綠色,v,https://youtu.be/XROb3L05CAI?si=23uVm8Ze4jii4rJz,逸馬的桌遊小教室,,
割喉冒險隊：週年紀念版,ㄍ,(Cutthroat Caverns: Anniversary Edition,中,3-6,L7,7,4-5,30-90,2.2,https://boardgamegeek.com/boardgame/279348/cutthroat-caverns-anniversary-edition,烏嘎嘎,,990,100,策略,心機,,,黃色,v,https://youtu.be/jMo1fJZbTbU?si=3t4g4O0j_4w_63NT,逸馬的桌遊小教室,,
認清你的朋友,ㄖ,Fun Facts,中,4-8,C4,7,7-8,30,1,https://boardgamegeek.com/boardgame/370164/fun-facts,烏嘎嘎,,790,100,派對,猜心,,,綠色,v,,,輕鬆,
天恩湖,ㄊ,Boonlake,中,1-4,J1,7.6,3,80-160,3.8,https://boardgamegeek.com/boardgame/343905/boonlake,烏嘎嘎,,2400,250,策略,,,,黃色,v,,,,
方舟動物園,ㄈ,Ark Nova,中,1-4,J1,8.5,2,90-150,3.72,https://boardgamegeek.com/boardgame/342942/ark-nova,烏嘎嘎,,2400,250,策略,,,,黃色,v,,,,
森生不息,ㄙ,Living Forest,中,1-4,I5,7.3,3,40,2.2,https://boardgamegeek.com/boardgame/328479/living-forest,烏嘎嘎,,1850,200,策略,,,,黃色,v,,,,
龍焰魔法鎮,ㄌ,Flamecraft,中,1-5,I4,7.5,3,60,2.17,https://boardgamegeek.com/boardgame/336986/flamecraft,烏嘎嘎,,1690,200,策略,,,,綠色,v,,,,
七巧生煙,ㄑ,CAN YOU SOLVE ME ?,中,1-12,D5,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,1290,150,抽象,拼圖,,,綠色,v,,,,
山貓奇襲,ㄕ,Linko!,中,2-5,K5,7,4,20,1.39,https://boardgamegeek.com/boardgame/153065/linko,烏嘎嘎,,490,50,小品,純卡牌,,,綠色,v,https://youtu.be/w0qGuKEac3Q?si=B3OFhG92b3XxyLOE,勃根地桌遊,,
連線計畫,ㄌ,SETUP,中,2-4,G4,5.8,N/A,20-25,N/A,https://boardgamegeek.com/boardgame/379110/setup,烏嘎嘎,,850,100,小品,,,,綠色,v,,,,
機智寶石,ㄐ,The Genius Gems,中,1-2,G5,7.2,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/364357/genius-gems,烏嘎嘎,,790,100,抽象,邏輯推理,拼圖,,綠色,v,,,,
四連戰,ㄙ,Quarto,中,2,I5,6.9,2,20,1.91,https://boardgamegeek.com/boardgame/681/quarto,烏嘎嘎,,990,100,抽象,棋類,,,綠色,v,,,,
百變方塊,ㄅ,Katamino,中,1-2,I5,6.5,1,10,1.81,https://boardgamegeek.com/boardgame/6931/katamino,烏嘎嘎,,990,100,抽象,拼圖,邏輯推理,,綠色,v,,,,
步步為營,ㄅ,Quoridor,中,2-4,I5,6.7,2,15,1.85,https://boardgamegeek.com/boardgame/624/quoridor,烏嘎嘎,,990,100,抽象,棋類,,,綠色,v,https://youtu.be/5KN1AzzI43U?si=vA8nfTCBTXSGYQ_B,逸馬的桌遊小教室,,
石連一線,ㄕ,Qawale,中,2,I5,7.8,2,15,1,https://boardgamegeek.com/boardgame/368465/qawale,烏嘎嘎,,990,100,抽象,棋類,,,綠色,v,,,,
坦帕尼主題樂園,ㄊ,Tenpenny Parks,中,1-4,H2,7.6,3,45-75,2.23,https://boardgamegeek.com/boardgame/294702/tenpenny-parks,烏嘎嘎,,,,策略,中策,板塊拼放,,黃色,,,,,
咻咻蹦蹦,ㄒ,Shooting Bang,中,2-6,H4,8,N/A,10-20,N/A,https://boardgamegeek.com/boardgame/369946/shooting-bang,烏嘎嘎,,,,陣營,心機,,,綠色,,https://youtu.be/KdyUZD0XpuE?si=GZNbcZEmywkNPLlG,逸馬的桌遊小教室,,
兇手就是你吧？,ㄒ,Surprise ending,中,3-6,H4,4.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/375146/surprise-ending,烏嘎嘎,,580,100,小品,吹牛,心機,,綠色,v,https://youtu.be/Mgd6yrDMIBA?si=IUydI7HUA-YeCmyl,逸馬的桌遊小教室,,
人勞,ㄖ,Jinrou,中,5-7,H4,6.2,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/339301/jinrou,烏嘎嘎,,,,陣營,心機,吹牛,,綠色,,,,,
繞著地球跑,ㄖ,Map It! World Edition,中,2-6,E4,6.2,4,20,1.11,https://boardgamegeek.com/boardgame/91425/map-it-world-edition,烏嘎嘎,,590,100,小品,知識,純卡牌,,綠色,v,,,,
下一站：倫敦,ㄒ,Next Station: London,中,1-4,J5,7.4,4,25-30,1.41,https://boardgamegeek.com/boardgame/353545/next-station-london,烏嘎嘎,,550,100,紙筆,地圖擴張,,,綠色,v,,,,
拚動奇蹟,ㄆ,Animals Gathering,中,2-5,I5,N/A,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/370418/animals-gathering,烏嘎嘎,,,,策略,輕策,運氣,,綠色,,,,,
書櫃、植栽、我的貓,ㄕ,My Shelfie,中,2-4,I5,6.5,2,30,1.42,https://boardgamegeek.com/boardgame/366456/my-shelfie,烏嘎嘎,,1190,150,策略,輕策,板塊拼放,,綠色,v,,,,
煞有其時,ㄕ,That Time You Killed Me,中,2,I5,7.7,2,15-30,2.53,https://boardgamegeek.com/boardgame/344258/time-you-killed-me,烏嘎嘎,,1490,150,雙人,棋類,,,綠色,v,,,,
給我100分,ㄍ,Give me A++,中,2-6,I5,6.9,N/A,10-30,N/A,https://boardgamegeek.com/boardgame/343919/give-me,烏嘎嘎,,820,100,小品,心機,純卡牌,,綠色,v,,,,
藍星,ㄌ,Earth,中,1-5,H2,7.8,2,45-90,2.86,https://boardgamegeek.com/boardgame/350184/earth,烏嘎嘎,,,,策略,中策,成套收集,卡牌Combo,黃色,,,,,
毒逗魔藥師,ㄉ,Whirling Witchcraft,中,2-5,I5,7.2,3,15-30,1.82,https://boardgamegeek.com/boardgame/335275/whirling-witchcraft,烏嘎嘎,,,,策略,輕策,資源轉換,,綠色,,,,,
童樣聰明,ㄊ,That's Pretty Clever! Kids,中,2-4,J5,6.8,2-3,15,1.17,https://boardgamegeek.com/boardgame/354892/s-pretty-clever-kids,烏嘎嘎,,490,50,紙筆,骰寫,,,綠色,v,,,,
阿瑞斯探險隊：發現,ㄚ,Terraforming Mars: Ares Expedition – Discovery,中,1-4,L5,7.9,2-3,60,2.6,https://boardgamegeek.com/boardgameexpansion/358739/terraforming-mars-ares-expedition-discovery,烏嘎嘎,,,,策略,中策,純卡牌combo,,黃色,,,,,
